"","mean.D75","mean.D150","mean.D300","mean.D500","mean.D700","mean.D1000","mean.D1300","mean.D1600","mean.D2000","mean.D3000","mean.D4000","x","y","area"
"54.2",0.640792429447174,1.03540182113647,1.58040738105774,2.13272428512573,2.60102534294128,2.85328578948975,3.36688733100891,3.77665901184082,3.88496589660645,4.07539129257202,2.79151320457458,200,7800,10783.5921179624
"54.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-200,7800,9157.66714499891
"55.2",0.898192465305328,1.12269973754883,1.68254208564758,2.24567770957947,2.41162633895874,2.68762683868408,3.20341563224792,3.65672826766968,3.55456209182739,3.511958360672,2.82482576370239,200,7700,10887.6840735022
"55.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-200,7700,9053.57694711722
"56.2",0.753592729568481,1.14912223815918,1.63590562343597,2.20257472991943,2.40831398963928,2.94183588027954,3.45749640464783,3.43737888336182,3.37408375740051,2.93472838401794,3.53428030014038,200,7600,10937.354869334
"56.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-200,7600,9003.85349394381
"57.2",0.81339305639267,1.21650612354279,1.66945886611938,2.24122786521912,2.71985363960266,2.91146636009216,3.09468507766724,3.54685211181641,3.73881769180298,4.69018936157227,4.68389797210693,200,7500,10951.3928306121
"57.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-200,7500,8989.74184747599
"58.2",0.892249286174774,1.31283378601074,1.82952356338501,2.18505430221558,2.67145538330078,2.97522711753845,3.49258804321289,3.9459273815155,4.31748151779175,4.31392908096313,4.05507755279541,200,7400,10929.807987785
"58.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-200,7400,9011.33064775169
"59.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-200,7300,9069.10856373608
"59.2.1",1.1034277677536,1.51987671852112,1.92200207710266,2.52235889434814,3.01647162437439,3.63448715209961,3.87794828414917,4.33269071578979,4.84970998764038,4.6077938079834,5.33447217941284,200,7300,10872.106490884
"60.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-200,7200,9152.96476642787
"60.2.1",1.08880031108856,1.49490582942963,2.08593368530273,2.68283367156982,3.17550373077393,3.79486751556396,4.31584358215332,4.77094888687134,5.27218341827393,4.21483659744263,5.07213735580444,200,7200,10788.2761802934
"61.2",0.536154687404633,0.848353207111359,1.4283652305603,2.01795768737793,2.50596642494202,3.12152934074402,3.64204382896423,4.0968804359436,2.62906670570374,2.12284994125366,2.38877582550049,200,7100,10673.7708092611
"61.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-200,7100,9267.48163605481
"62.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.404451429843903,0.430608183145523,-200,7000,9401.9130439125
"62.2.1",0.325175374746323,0.698190987110138,1.13301181793213,1.70858478546143,2.18644022941589,1.70366537570953,2.22228074073792,2.67541170120239,3.18888759613037,1.12327706813812,1.19377183914185,200,7000,10539.3379005864
"63.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.659705340862274,1.11605703830719,-200,6900,9538.24379159138
"63.2.1",0.351398766040802,0.721405446529388,0.631719291210175,1.20599019527435,1.68226850032806,1.19932126998901,1.71378755569458,1.37221169471741,0.959646701812744,0.791169285774231,1.02201318740845,200,6900,10402.9819339328
"64.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.21249639987946,1.12320792675018,-200,6800,9660.4258303009
"64.2.1",-9999,0.822036743164062,1.38168716430664,1.9548796415329,2.42944717407227,1.62073934078217,1.32816278934479,1.77495110034943,0.930667161941528,2.00330495834351,0.731320858001709,200,6800,10280.8096824959
"65.2",0.568419516086578,0.809727728366852,1.36515355110168,0.96087771654129,1.43354034423828,2.03724932670593,2.54719090461731,2.99055147171021,3.4898579120636,2.65786576271057,0.729273080825806,200,6700,10194.5695588142
"65.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.853090107440948,0.667048335075378,-200,6700,9746.68232255429
"66.2",0.409702062606812,0.493250399827957,0.879492282867432,1.45089709758759,1.92290019989014,2.52559947967529,2.0688784122467,2.50991678237915,3.00554847717285,2.67771792411804,1.30374348163605,200,6600,10180.2206608392
"66.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.16119921207428,1.24035358428955,-200,6600,9761.02577133477
"67.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.41386878490448,2.2871265411377,-200,6500,9657.3934892118
"67.2.1",0.470762610435486,0.269072651863098,0.413674861192703,0.985618948936462,1.45815396308899,2.06022381782532,2.08594179153442,2.52559614181519,3.01901030540466,4.06142520904541,4.55016040802002,200,6500,10283.830938343
"68.2",0.587426722049713,0.961888790130615,1.51707804203033,2.08480858802795,2.55460405349731,3.15321278572083,3.6565043926239,4.09266424179077,2.60584425926208,2.78024864196777,2.92622327804565,200,6400,10592.596954558
"68.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.94693434238434,2.8003306388855,-200,6400,9348.6026285775
"69.2",0.518944025039673,0.881723761558533,1.42470419406891,1.98348557949066,2.44752931594849,3.04080128669739,3.53764057159424,3.968909740448,1.94630444049835,2.96402931213379,2.90754556655884,200,6300,11235.039345514
"69.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.270828247070312,0.927110552787781,1.42605900764465,-200,6300,8705.98164832965
"70.2",0.9437615275383,0.409634590148926,0.784795582294464,1.33200001716614,1.78869831562042,2.37280130386353,2.86392092704773,3.28989577293396,3.76609683036804,4.76627111434937,5.54815196990967,200,6200,11923.0708390698
"70.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.143974304199219,0.444399118423462,0.912478864192963,1.23601377010345,-200,6200,8018.1708358489
"71.2",1.01115417480469,1.34298622608185,1.62216103076935,1.92359757423401,2.37267184257507,2.33754968643188,2.82177925109863,3.24226927757263,3.71273589134216,4.70275402069092,5.47964715957642,200,6100,12222.9314153008
"71.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.41741943359375,0.731052696704865,0.992489397525787,1.48610234260559,-200,6100,7717.77847662196
"72.2",1.22752273082733,1.54871809482574,1.89284420013428,2.41682124137878,2.85870575904846,3.42583346366882,3.9040846824646,4.31953096389771,4.78697967529297,5.41083002090454,6.18729782104492,200,6000,11999.9865136966
"72.2.1",-9999,-9999,-9999,-9999,-9999,-9999,0.0512924194335938,0.467036038637161,0.564084470272064,1.66285228729248,1.10328996181488,-200,6000,7941.10381295159
"73.2",1.38154089450836,1.69155931472778,2.17251658439636,2.68614172935486,2.96605563163757,3.52587699890137,3.99887347221375,4.41097545623779,4.63207721710205,5.59448385238647,6.37141561508179,200,5900,11730.8803182393
"73.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0381572693586349,-200,5900,8209.82243020087
"74.2",1.32212102413177,1.62209057807922,2.08874535560608,2.59049940109253,3.01784920692444,3.56883382797241,4.03580856323242,4.25515174865723,4.72085380554199,5.50010824203491,5.98482942581177,200,5800,11487.3789227307
"74.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.185033038258553,-200,5800,8453.61012100428
"75.2",1.11831998825073,1.08372509479523,1.44826900959015,1.83726382255554,2.25352835655212,2.79264688491821,3.16437697410583,3.34742522239685,3.81208825111389,4.59988355636597,5.13352489471436,200,5700,11384.3857701607
"75.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.352110058069229,-200,5700,8556.38928117231
"76.2",0.206543937325478,0.338093936443329,0.786370277404785,1.25462675094604,1.53204560279846,1.70450687408447,2.00041151046753,2.40677332878113,2.87470555305481,3.29729413986206,3.89174652099609,200,5600,11267.5839131288
"76.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.21293880045414,-200,5600,8673.40527342632
"77.2",0.116674304008484,0.228937193751335,0.548496246337891,0.854880154132843,1.29258859157562,1.63629043102264,2.10481691360474,2.27097249031067,2.73983526229858,3.14819550514221,3.63202047348022,200,5500,11152.2031838223
"77.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0711893960833549,0.36434730887413,-200,5500,8789.00781011581
"78.2",-9999,0.125590831041336,0.660051822662354,0.118486516177654,0.561171412467957,1.11848020553589,0.216848656535149,0.623969197273254,1.0896931886673,2.07235813140869,2.1471962928772,200,5400,11076.3474805467
"78.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0843076109886169,0.419253379106522,1.0302357673645,1.14596319198608,-200,5400,8864.65789561719
"79.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0494516752660275,0.410479724407196,0.761385560035706,1.2144992351532,-200,5300,9108.32986423001
"79.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,200,5300,10832.893099159
"80.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.330835312604904,0.581788182258606,0.778020083904266,1.40443634986877,-200,5200,9397.167067606
"80.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,200,5200,10544.0372693911
"81.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.314485669136047,0.611122608184814,0.763257145881653,1.38817572593689,-200,5100,9813.4815081507
"81.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,200,5100,10127.7326211296
"82.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.307984113693237,0.618423104286194,0.639216303825378,1.1714528799057,-200,5000,10236.0425507203
"82.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,200,5000,9705.17493455857
"83.2",-9999,-9999,-9999,0.291744232177734,0.704349517822266,0.911885857582092,1.05214536190033,1.26352822780609,1.17113673686981,0.632739722728729,1.17162001132965,-200,4900,10609.9436696097
"83.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,200,4900,9331.30975019187
"84.2",0.545630872249603,0.820482909679413,0.63083028793335,0.522724270820618,0.513203918933868,0.910110175609589,1.28912031650543,1.67054033279419,2.00701189041138,2.8227756023407,3.49977254867554,-200,4800,10856.5339199044
"84.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,200,4800,9084.74416133761
"85.2",0.562676668167114,0.884788870811462,1.36012303829193,1.49867165088654,1.24659013748169,1.58811044692993,1.81214559078217,1.97485828399658,1.37420272827148,1.79222428798676,2.39001441001892,-200,4700,10987.3899746314
"85.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0123672485351562,0.715113818645477,200,4700,8953.65871120244
"86.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0188898425549269,0.754370450973511,1.37043714523315,-200,4600,10938.7020302266
"86.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.719181299209595,200,4600,9002.59958612546
"87.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.11658276617527,0.935871601104736,1.46178197860718,-200,4500,10831.4179931954
"87.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.550236701965332,200,4500,9109.82319125906
"88.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.998569548130035,1.31904447078705,-200,4400,10693.9216694534
"88.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.407885581254959,200,4400,9247.24322906882
"89.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.293015420436859,200,4300,9402.28505992889
"89.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.14300656318665,1.47382044792175,-200,4300,10538.9922958128
"90.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.55096900463104,1.95384871959686,-200,4200,10430.4674817398
"90.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.22240087389946,200,4200,9510.77027322352
"91.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.621124267578125,200,4100,9590.92994697019
"91.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.266143769025803,0.283338814973831,0.693009734153748,1.09412264823914,-200,4100,10350.2949604578
"92.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,200,4000,9672.23221796751
"92.2.1",-9999,-9999,-9999,-9999,0.207657277584076,0.708931624889374,0.677142322063446,0.713151872158051,1.00741052627563,1.22820210456848,1.49385893344879,-200,4000,10269.0197325647
"93.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,200,3900,9741.66087853909
"93.2.1",-9999,-9999,-9999,-9999,0.548583984375,1.0499267578125,0.484631389379501,0.405395418405533,0.658511459827423,0.736218631267548,0.856892585754395,-200,3900,10199.5896093324
"94.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0621765032410622,0.498129963874817,0.64335697889328,-200,3800,10127.7508669868
"94.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,200,3800,9813.4972881116
"95.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.121027946472168,0.447575360536575,0.977634251117706,-200,3700,10046.1118276082
"95.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.111713796854019,200,3700,9895.1379760541
"96.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.44851678609848,0.258110374212265,200,3600,9984.23678128049
"96.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.205358803272247,0.786139309406281,0.904887914657593,-200,3600,9957.01068222895
"97.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.359573364257812,0.782482981681824,-200,3500,9852.57563120127
"97.2.1",-9999,-9999,-9999,-9999,-9999,0.307586669921875,0.693450927734375,1.01964569091797,1.38655853271484,0.274584889411926,0.623014688491821,200,3500,10088.6714904532
"98.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.656605899333954,-200,3400,9723.81466720626
"98.2.1",-9999,-9999,-9999,-9999,-9999,-9999,0.1920166015625,0.5146484375,0.877731323242188,1.64129638671875,0.601120829582214,200,3400,10217.4258735217
"99.2",0.490131884813309,0.908810317516327,1.43861186504364,1.93791615962982,0.450157791376114,0.697357773780823,1.07451999187469,1.39210844039917,1.748690366745,1.2600713968277,0.946847021579742,200,3300,10350.3995137885
"99.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.377736270427704,-200,3300,9590.84343278036
"100.2",0.25191330909729,0.670148491859436,1.1970226764679,1.69346809387207,0.75900000333786,0.798336029052734,1.17024111747742,1.48264181613922,1.83253085613251,1.31485426425934,0.903192520141602,200,3200,10517.1896003634
"100.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.613782525062561,-200,3200,9424.04441936314
"101.2",0.198965221643448,0.459547489881516,0.530157148838043,1.02345156669617,1.22636151313782,1.68526542186737,2.05459594726562,2.36440658569336,2.71105194091797,0.815451323986053,0.986296415328979,200,3100,10707.5103498213
"101.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.583971738815308,-200,3100,9233.7133538276
"102.2",0.04901123046875,0.255301982164383,0.772903501987457,1.25964367389679,0.502750277519226,0.954282522201538,1.31653130054474,0.900434195995331,1.10725891590118,1.77941370010376,0.683881461620331,200,3000,10931.5057462305
"102.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.604556262493134,-200,3000,9009.74215455353
"103.2",0.21373750269413,0.410974413156509,0.923174500465393,0.961245357990265,1.14920902252197,1.59302687644958,1.94784760475159,2.24303388595581,1.96476817131042,2.6512930393219,1.4765202999115,200,2900,11210.3338984139
"103.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.253156334161758,-200,2900,8730.62621847913
"104.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0563712045550346,0.184736311435699,-200,2800,8410.37842381001
"104.2.1",0.829978942871094,1.23836517333984,0.311808943748474,0.785370051860809,0.693707644939423,1.05495965480804,1.01174163818359,1.02527272701263,1.34543228149414,1.49054884910583,1.90782916545868,200,2800,11530.4456955157
"105.2",-9999,-9999,-9999,-9999,-9999,-9999,0.249773561954498,0.54626852273941,0.87022876739502,0.26307338476181,0.487682491540909,-200,2700,8089.04956540465
"105.2.1",-9999,-9999,-9999,0.0915374755859375,0.374479740858078,0.677830457687378,1.01544523239136,0.773953497409821,0.92059600353241,1.55316817760468,1.00008618831635,200,2700,11852.2385593764
"106.2",-9999,-9999,-9999,-9999,-9999,-9999,0.115656889975071,0.336383759975433,0.61043918132782,0.910534024238586,0.752477824687958,-200,2600,7714.5914177075
"106.2.1",0.431261301040649,0.824316561222076,0.836103439331055,0.84399551153183,1.02167570590973,1.08035695552826,1.24026048183441,1.47559309005737,1.77188265323639,2.1676173210144,2.38475251197815,200,2600,12225.7165329084
"107.2",-9999,0.460579365491867,0.970402300357819,1.10654854774475,0.825176775455475,1.24114000797272,1.56696820259094,1.70681250095367,1.99914252758026,2.0496461391449,2.41599655151367,200,2500,12313.1875007525
"107.2.1",-9999,-9999,-9999,-9999,-9999,-9999,0.207385942339897,0.334298580884933,0.346837013959885,0.695096611976624,0.79032039642334,-200,2500,7627.93248177692
"108.2",-9999,-9999,-9999,-9999,-9999,-9999,0.31310299038887,0.371201664209366,0.416798263788223,0.484152525663376,0.847422242164612,-200,2400,7817.83352633566
"108.2.1",-9999,0.496921747922897,0.882896184921265,1.29216980934143,1.40819454193115,0.941079318523407,1.02340924739838,1.07439911365509,1.29573047161102,1.31568360328674,1.58950960636139,200,2400,12122.8230582774
"109.2",-9999,-9999,-9999,-9999,-9999,-9999,0.168452993035316,0.327678173780441,0.54491776227951,0.364292651414871,0.747618079185486,-200,2300,8431.32292280719
"109.2.1",-9999,0.78112518787384,1.12078821659088,1.53437256813049,1.84439599514008,2.23338985443115,2.53305220603943,2.76776957511902,3.02505350112915,3.48244667053223,3.89984226226807,200,2300,11509.8427318446
"110.2",-9999,-9999,-9999,-9999,-9999,-9999,0.140710696578026,0.262866050004959,0.512640297412872,0.54854542016983,0.763127982616425,-200,2200,9202.88226621225
"110.2.1",-9999,0.399370551109314,0.61469841003418,0.912113785743713,1.24037683010101,1.62793040275574,1.9258269071579,2.1615514755249,2.41614675521851,2.92793345451355,3.33883476257324,200,2200,10738.1675824225
"111.2",-9999,-9999,0.00116729736328125,0.91520369052887,0.0826047286391258,0.285439729690552,0.460986375808716,0.548617660999298,0.689419269561768,0.870166838169098,1.11747217178345,-200,2100,9990.54531149194
"111.2.1",0.43646240234375,0.774459838867188,0.23276823759079,0.331753849983215,0.611366748809814,0.959048390388489,1.2556220293045,1.48967778682709,1.7406587600708,2.24705386161804,2.57502245903015,200,2100,9950.59838197008
"112.2",0.371430695056915,0.767909407615662,0.924021065235138,0.311481356620789,0.513967394828796,0.513693928718567,0.707601070404053,0.914581716060638,0.877041339874268,0.935209512710571,1.14391899108887,-200,2000,10794.6173309125
"112.2.1",-9999,-9999,0.053741455078125,0.453386425971985,0.609116733074188,0.493803292512894,0.790035247802734,1.02357721328735,1.12234079837799,1.39179599285126,1.43829655647278,200,2000,9146.3569531329
"113.2",0.581089437007904,0.830415606498718,0.953998565673828,1.10103285312653,1.42897641658783,1.7797486782074,1.79526257514954,1.87212562561035,1.74359798431396,1.82930064201355,2.15977334976196,-200,1900,11614.941512391
"113.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.179599300026894,0.349290460348129,0.401826500892639,200,1900,8326.28391008824
"114.2",0.915809512138367,1.22691762447357,1.45735657215118,1.88564300537109,1.92545461654663,2.14350724220276,2.357905626297,2.54389238357544,2.76307654380798,3.23576259613037,3.65683889389038,-200,1800,12571.8802449517
"114.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.12567138671875,0.559326171875,0.200624048709869,200,1800,7367.6880931966
"115.2",1.12416398525238,1.30839121341705,1.7898176908493,2.21514630317688,2.20347619056702,2.57414484024048,2.56319642066956,2.79117655754089,3.03757858276367,2.89681315422058,3.22345423698425,-200,1700,13242.5433794111
"115.2.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0271488409489393,0.237573578953743,200,1700,6698.1006741263
"116.2",0.438569575548172,0.616693675518036,1.0371630191803,1.45122385025024,1.65208685398102,2.00788807868958,1.66439819335938,1.88619875907898,2.12862157821655,2.52711868286133,2.35933828353882,-200,1600,13484.1410020664
"116.2.1",-9999,-9999,-9999,-9999,0.0294418353587389,0.1603734344244,0.349193543195724,0.387425005435944,0.419475048780441,0.648382425308228,0.79371577501297,200,1600,6454.58703052998
"117.2",-9999,-9999,-9999,-9999,0.0733985900878906,0.0544045567512512,0.226919442415237,0.434789001941681,0.451551645994186,0.678777754306793,1.12113952636719,200,1500,7013.96791740879
"117.2.1",-9999,1.72332775592804,2.22575378417969,2.630126953125,2.92128777503967,3.25903344154358,3.52568817138672,3.74302673339844,3.98402404785156,4.48905944824219,0.383346557617188,-200,1500,12926.8696545884
"118.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-200,1400,12320.9476279803
"118.2.1",-9999,-9999,-9999,-9999,0.131451174616814,0.262778878211975,0.293938934803009,0.407295674085617,0.616772830486298,1.12365341186523,1.59384346008301,200,1400,7618.55876744911
"119.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-200,1300,11737.7928363755
"119.2.1",-9999,-9999,-9999,0.269536018371582,0.263270705938339,0.446755468845367,0.614446341991425,0.786949515342712,0.948828399181366,1.46186542510986,1.94191443920135,200,1300,8203.23352732882
"120.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-200,1200,11467.2121756375
"120.2.1",-9999,-9999,0.117975540459156,0.363278031349182,0.501340925693512,0.711660742759705,0.952602207660675,1.13185703754425,1.3619339466095,1.88204431533813,2.37302422523499,200,1200,8473.85507408902
"121.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-200,1100,11395.6447890289
"121.2.1",-9999,-9999,0.447941273450851,0.533149123191833,0.704497694969177,0.804025173187256,0.986396014690399,1.04271519184113,1.27608001232147,1.79346096515656,2.29511284828186,200,1100,8545.5107745342
"122.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-200,1000,11494.7489026263
"122.2.1",-9999,-9999,0.521819412708282,0.540547788143158,0.561833918094635,0.687700212001801,0.839531779289246,0.866521656513214,1.07164514064789,1.61669266223907,2.12650609016418,200,1000,8446.26002002507
"123.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-200,900,11673.7346418239
"123.2.1",-9999,-9999,0.226469442248344,0.284142106771469,0.303077131509781,0.516098499298096,0.746124148368835,0.954165577888489,1.20214056968689,1.75617635250092,2.27435398101807,200,900,8266.9654956162
"124.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-200,800,11702.6575917937
"124.2.1",-9999,0.330948561429977,0.272771298885345,0.416486948728561,0.5548095703125,0.736913502216339,0.950490415096283,1.144291639328,1.38790607452393,1.9372318983078,2.45646524429321,200,800,8238.70213074982
"125.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-200,700,11608.283720661
"125.2.1",0.278224587440491,0.533092379570007,0.536418497562408,0.607615888118744,0.677374720573425,0.875216364860535,1.07459020614624,1.27618706226349,1.52066040039062,2.07280516624451,2.59568786621094,200,700,8332.69025717676
"126.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-200,600,11292.3272513542
"126.2.1",0.207684695720673,0.583969533443451,0.828584372997284,0.223261699080467,0.244351029396057,0.326714515686035,0.521898806095123,0.692643523216248,0.931960880756378,1.49516487121582,2.02392077445984,200,600,8648.79114205949
"127.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-200,500,10892.9310004804
"127.2.1",-9999,-9999,0.628690242767334,0.550772786140442,0.635192215442657,0.771266400814056,0.762289583683014,1.00405502319336,1.12094032764435,1.42370021343231,1.60711407661438,200,500,9048.27757794969
"128.2",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.478706359863281,-200,400,10473.2821791358
"128.2.1",-9999,0.230369538068771,0.445101290941238,0.650981605052948,0.582123458385468,0.829783737659454,0.969748854637146,1.21747362613678,1.52996969223022,1.9816347360611,2.54524993896484,200,400,9467.95338317193
"129.2",-9999,0.283139824867249,0.525546371936798,0.782100796699524,1.02225291728973,1.43024063110352,1.81497359275818,1.91211080551147,2.26194977760315,2.67555642127991,1.74638700485229,200,300,10323.7712861914
"129.2.1",-9999,0.0886983275413513,0.106267929077148,0.162968710064888,0.167056933045387,0.354551076889038,0.597347915172577,0.644813537597656,1.00123345851898,1.47269070148468,2.0894627571106,-200,300,9617.87636232376
"130.2",0.454023629426956,0.298191040754318,0.476408392190933,0.744182407855988,1.09170079231262,1.57774567604065,1.96446645259857,2.300626039505,2.24350523948669,2.04539799690247,1.81507778167725,200,200,10222.0794618502
"130.2.1",-9999,0.0944314152002335,0.10500118881464,0.14100755751133,0.172286495566368,0.472673237323761,0.426305085420609,0.654172539710999,0.963361501693726,1.66013145446777,2.3288836479187,-200,200,9718.5404958427
"2.3",-9999,-9999,-9999,-9999,-9999,0.153900146484375,0.542129516601562,0.877647399902344,0.2061927318573,2.67995429039001,3.14168262481689,300,13000,9435.33454911411
"2.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.408402055501938,-300,13000,10505.320136454
"3.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.669154822826385,-300,12900,11376.7242906298
"3.3.1",-9999,-9999,0.490005493164062,0.957168579101562,1.32487487792969,0.361077874898911,0.740355730056763,0.706958174705505,1.08914089202881,1.16296303272247,1.33454239368439,300,12900,8564.77489026263
"4.3",-9999,-9999,0.653354942798615,0.891301512718201,1.14566552639008,1.23741066455841,1.40623128414154,1.49493753910065,1.85600769519806,2.31417465209961,2.51594376564026,300,12800,9395.9213210661
"4.3.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.494872510433197,-300,12800,10545.322084548
"5.3",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.3279869556427,-300,12700,10035.2854169849
"5.3.1",-9999,-9999,0.486457943916321,0.612522900104523,0.832767128944397,1.14934539794922,0.906460106372833,1.09375023841858,1.16387128829956,1.8283486366272,2.34192848205566,300,12700,9905.94362364896
"6.3",-9999,-9999,0.431462913751602,0.89862596988678,1.2663322687149,0.775213837623596,0.867914915084839,0.557278633117676,0.712031841278076,0.891126155853271,1.25318336486816,300,12600,10434.1468327865
