"","Cover","distance","area","lat_dist","Zones","Value"
"12671",0.1,10040,354.572106875479,-180,0.1,0
"12672",2,10040,445.71452378761,180,0.1,0
"12673",0.1,10020,341.414982718416,-180,0.1,0
"12674",2,10020,458.871737922542,180,0.1,0
"12675",2,10000,460.025111452676,180,0.1,0
"12676",0.1,10000,340.261420439929,-180,0.1,0
"12677",0.1,9980,352.647611817345,-180,0.1,0
"12678",2,9980,447.640127422288,180,0.1,0
"12679",0.1,9960,376.99410112761,-180,0.1,0
"12680",2,9960,423.292876233347,180,0.1,0
"12681",0.1,9940,406.89917302411,-180,0.1,0
"12682",1.84,9940,393.389413914643,180,0.1,0
"12683",1.11,9920,364.238249243237,180,0.1,0
"12684",0.1,9920,436.048383764923,-180,0.1,0
"12685",0.1,9900,446.09553475026,-180,0.1,0
"12686",0.24,9900,354.19057891611,180,0.1,0
"12687",0.1,9880,364.315244490281,180,0.1,0
"12688",0.11,9880,435.974213950336,-180,0.1,0
"12689",0.49,9860,412.434839516878,-180,0.1,0
"12690",0.1,9860,387.854445658624,180,0.1,0
"12691",0.1,9840,420.105645002797,180,0.1,0
"12692",0.81,9840,380.182765600272,-180,0.1,0
"12693",0.11,9820,454.164086084813,180,0.09,0
"12694",0.91,9820,346.125050766394,-180,0.1,0
"12695",0.65,9800,481.669318732806,180,0.01,0
"12696",0.53,9800,318.616820967756,-180,0.1,0
"12697",0.87,9780,494.562764152884,180,0,0
"12698",0.5,9780,305.712223245762,-180,0.1,0
"12699",0.69,9760,491.585350246169,180,0,0
"12700",0.5,9760,308.681755643338,-180,0.1,0
"12701",0.5,9740,448.126662567258,180,0,0
"12702",0.5,9740,352.162957908586,-180,0.1,0
"12703",0.5,9720,406.944668960758,180,0,0
"12704",0.5,9720,393.344203868881,-180,0.1,0
"12705",0.5,9700,433.609450783581,-180,0.1,0
"12706",0.5,9700,366.678460195661,180,0,0
"12707",0.5,9680,333.852870828472,180,0,0
"12708",0.5,9680,466.433677372523,-180,0.1,0
"12709",0.5,9660,489.120302732103,-180,0.1,0
"12710",0.5,9660,311.162913748994,180,0,0
"12711",0.5,9640,297.767009561881,180,0,0
"12712",0.5,9640,502.508352346718,-180,0.1,0
"12713",0.5,9620,509.933238477446,-180,0.1,0
"12714",0.5,9620,290.334300741553,180,0,0
"12715",0.5,9600,284.365463123657,180,0,0
"12716",0.5,9600,515.894372859038,-180,0.1,0
"12717",0.5,9580,267.234972939827,180,0,0
"12718",0.5,9580,532.998892881908,-180,0.1,0
"12719",0.5,9560,256.448335214518,180,0,0
"12720",0.5,9560,543.779168587178,-180,0.1,0
"12721",0.5,9540,242.807716788724,180,0,0
"12722",0.5,9540,557.424124107696,-180,0.1,0
"12723",0.5,9520,230.232139398344,180,0,0
"12724",0.5,9520,569.998845751397,-180,0.07,0
"12725",0.5,9500,571.68680138234,-180,0,0
"12726",0.5,9500,228.540402697399,180,0,0
"12727",0.5,9480,239.903529856354,180,0,0
"12728",0.5,9480,560.338357592002,-180,0,0
"12729",0.5,9460,263.370536965318,180,0,0
"12730",0.5,9460,536.874545861036,-180,0,0
"12731",0.5,9440,288.138195397332,180,0,0
"12732",0.5,9440,512.113092729822,-180,0,0
"12733",0.5,9420,321.919478747062,180,0,0
"12734",0.5,9420,478.357500648126,-180,0,0
"12735",0.5,9400,345.858413578011,180,0,0
"12736",0.5,9400,454.428766064346,-180,0,0
"12737",0.5,9380,359.816276408732,180,0,0
"12738",0.5,9380,440.472155624069,-180,0,0
"12739",0.5,9360,366.887491182424,180,0,0
"12740",0.5,9360,433.400849478319,-180,0,0
"12741",0.5,9340,367.089666459709,180,0,0
"12742",0.5,9340,433.198240326717,-180,0,0
"12743",0.5,9320,360.637514155358,180,0,0
"12744",0.5,9320,439.649820729159,-180,0,0
"12745",0.5,9300,347.271466253325,180,0,0
"12746",0.5,9300,453.015538810752,-180,0,0
