"","mean.D75","mean.D150","mean.D300","mean.D500","mean.D700","mean.D1000","mean.D1300","mean.D1600","mean.D2000","mean.D3000","mean.D4000","x","mean.correction_factor","y","area","bottom_area"
"13.4",0.535986602306366,0.793302893638611,1.10160183906555,1.45348465442657,1.59150755405426,1.00191938877106,0.652544140815735,0.54055267572403,0.720290303230286,0.914977431297302,1.29829394817352,0,1.00065684318542,10000,39858.2615294158,39884.4421568843
"14.4",0.593970835208893,0.746937811374664,0.873491168022156,1.23777854442596,1.50700962543488,1.74796509742737,1.32507932186127,1.23950171470642,1.39413905143738,1.65447866916656,1.73755586147308,0,1.00073051452637,9800,39858.5194671527,39887.6366946229
"15.4",0.886934101581573,0.981611430644989,1.11031210422516,1.11153614521027,1.23190796375275,1.49778151512146,1.70897722244263,1.93580257892609,2.21681809425354,2.68338203430176,3.12039637565613,0,1.00084173679352,9600,39858.4893887937,39892.0397458463
"16.4",0.950545847415924,0.908435344696045,1.12283289432526,1.23183751106262,1.34182512760162,1.3225691318512,1.18302345275879,1.26948595046997,1.1966347694397,1.46614992618561,1.8615734577179,0,1.00057256221771,9400,39858.41192054,39881.2333412638
"17.4",0.803628504276276,1.02315044403076,0.607914626598358,0.808572292327881,0.775556266307831,0.882220983505249,0.705388486385345,0.8242546916008,1.01425743103027,1.50584733486176,2.1560263633728,0,1.00044786930084,9200,39858.3937504739,39876.2451014156
"18.4",0.514896214008331,0.681675314903259,0.862824380397797,1.17107629776001,1.40899252891541,1.63275969028473,1.75017154216766,1.79435503482819,2.14182305335999,2.95450305938721,3.59731340408325,0,1.00079953670502,9000,39858.476847358,39890.3451626036
"19.4",0.482540488243103,0.739239811897278,1.11225068569183,1.60436260700226,1.83869969844818,1.76898956298828,1.45367658138275,1.24938488006592,1.37933254241943,1.94638276100159,2.44521403312683,0,1.00133395195007,8800,39858.8919192776,39912.0617658811
"20.4",-9999,-9999,-9999,-9999,-9999,0.264798492193222,0.524283945560455,0.872939765453339,1.22346758842468,2.00778937339783,2.6366548538208,0,1.00028538703918,8600,39859.2961721048,39870.6714986233
"21.4",0.561882555484772,0.66966325044632,1.11677038669586,1.57960450649261,1.71220147609711,0.382224321365356,0.674625635147095,0.986535906791687,1.36270391941071,2.23533844947815,2.84612607955933,0,1.0005624294281,8400,39858.7355203182,39881.1532461417
"22.4",0.528432190418243,0.79029506444931,1.19253170490265,1.61326944828033,2.01488709449768,1.88843631744385,2.25467276573181,2.54952836036682,2.77230596542358,3.18990707397461,3.89895486831665,0,1.00140535831451,8200,39858.6327724382,39914.6484334101
"23.4",0.573374390602112,0.77083283662796,1.11751759052277,1.57227718830109,1.90386486053467,2.44102025032043,2.82009172439575,3.24630379676819,3.72281956672668,4.29098272323608,4.92958545684814,0,1.00127518177032,8000,39858.3799767159,39909.2066562569
"24.4",0.527689397335052,0.780190527439117,1.1375378370285,1.57608199119568,2.0040066242218,2.51774859428406,2.94813203811646,3.30301070213318,3.74488997459412,4.3457145690918,4.81546640396118,0,1.00183057785034,7800,39858.4619272314,39931.4259447841
"25.4",0.41045069694519,0.551694333553314,0.935271143913269,1.46623289585114,1.51689755916595,2.11307454109192,2.31809854507446,2.6105420589447,3.0750093460083,3.47292804718018,2.87516927719116,0,1.0061069726944,7600,39858.5806193054,40101.9958827849
"26.4",0.279593676328659,0.342549979686737,0.688226521015167,0.69639664888382,1.17185878753662,1.77894246578217,2.29500150680542,2.28666543960571,2.14812564849854,1.72758913040161,1.548220038414,0,1.00686717033386,7400,39858.6551658809,40132.3713401837
"27.4",-9999,0.413477391004562,0.910766899585724,1.4717048406601,0.732404828071594,0.670958399772644,0.703277707099915,0.678757786750793,0.703269064426422,0.876406192779541,1.45806515216827,0,1.00183367729187,7200,39858.6850169934,39931.7729825929
"28.4",-9999,-9999,0.0636367797851562,0.648384094238281,0.15275564789772,0.461229026317596,0.447663933038712,0.643250048160553,0.954549133777618,1.59292137622833,1.70936942100525,0,1.0008590221405,7000,39858.6874622963,39892.9269573178
"29.4",0.852721750736237,1.22347617149353,1.78272044658661,2.35764908790588,2.83415985107422,0.274959206581116,0.685412168502808,0.818454086780548,0.787101626396179,0.81160306930542,0.994990646839142,0,1.00119864940643,6800,39858.6307954304,39906.4073195746
"30.4",0.677966177463531,1.05201184749603,1.6116783618927,2.09636044502258,2.4564380645752,2.90211629867554,3.41589593887329,3.62907552719116,3.32228398323059,3.66414165496826,2.35630679130554,0,1.0035674571991,6600,39858.4138228819,40000.6070082189
"31.4",0.821425378322601,1.20002174377441,1.72009825706482,2.17244291305542,2.64565181732178,3.24956297874451,3.75929927825928,4.08798360824585,4.58595037460327,5.38105487823486,4.90453290939331,0,1.00152659416199,6400,39857.9024603888,39918.7493015939
"32.4",0.862470626831055,1.17697525024414,1.73509228229523,2.20017313957214,2.671311378479,3.27176856994629,3.68835067749023,3.93530321121216,4.21939516067505,3.09360957145691,2.71719717979431,0,1.00510489940643,6200,39859.9289391488,40063.4098667307
"33.4",0.192688539624214,0.323712378740311,0.753496289253235,1.0494419336319,1.51474630832672,2.10785722732544,0.901850819587708,1.10629892349243,1.42336714267731,1.45002114772797,1.46798360347748,0,1.00150990486145,6000,39859.2106724381,39919.394288406
"34.4",-9999,-9999,-9999,-9999,-9999,0.474624633789062,0.119527295231819,0.370614558458328,0.506183266639709,0.696704626083374,1.15756750106812,0,1.00036764144897,5800,39858.278190501,39872.9317456486
"35.4",-9999,-9999,-9999,-9999,-9999,0.153358459472656,0.310868710279465,0.606781184673309,1.10106694698334,1.22387051582336,0.551035642623901,0,1.0001312494278,5600,39858.3477865383,39863.5791718782
"36.4",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.251719415187836,0,1.00002062320709,5400,39858.5934012756,39859.4154133017
"37.4",0.99820339679718,1.30287992954254,1.46141052246094,1.99506437778473,2.43202090263367,2.6251220703125,3.08725118637085,3.07251191139221,3.14600038528442,2.03470611572266,1.50252914428711,0,1.00574672222137,5200,39858.6544103846,40087.7110253988
